carat,cut,color,clarity,depth,table,y_pred
0.3,1,5,5,60.9,61.0,572.443
2.0,2,4,6,61.7,55.0,15077.1
0.35,3,2,5,60.2,60.0,709.72
0.4,1,3,4,61.5,59.0,989.6173333333334
0.32,3,4,2,60.9,61.0,792.33
0.41,2,6,3,61.7,56.0,981.4483333333333
2.0,5,6,4,58.5,68.0,14869.225333333334
0.33,2,3,5,62.3,56.0,785.3177142857144
0.3,2,5,1,62.3,54.0,793.5716666666667
1.6,3,7,6,62.7,58.0,7678.504333333333
1.02,1,5,6,61.8,56.0,4591.8223333333335
1.54,2,7,5,61.9,57.0,7654.845
0.7,3,5,6,62.9,56.0,2141.89
0.32,3,5,2,62.9,58.0,795.485
0.36,3,5,3,61.3,55.0,664.41
2.04,1,5,6,62.5,61.0,15767.408333333331
0.67,2,4,6,60.4,57.0,1870.05
0.51,2,2,2,62.3,53.7,2664.1
0.53,2,4,3,60.6,56.0,2002.8183333333334
1.02,4,5,4,59.8,63.0,5411.54
0.51,2,2,2,61.1,54.7,2978.712333333333
2.13,1,3,7,61.5,58.0,17417.880833333336
0.32,2,4,7,61.8,55.0,462.4315
1.12,2,2,7,60.9,57.0,5090.79
1.2,2,6,7,62.5,56.0,4926.44
1.03,3,5,5,62.0,58.0,5396.085
0.34,2,4,5,62.0,55.0,722.6426666666666
1.0,5,1,7,64.5,54.0,7261.58
0.3,2,4,5,60.8,57.0,596.795
0.63,3,4,3,62.3,55.0,2484.24
0.53,2,2,5,62.0,56.0,1847.7046666666665
0.33,2,1,5,62.1,54.0,791.610380952381
0.93,4,2,6,63.1,57.0,4065.7275
1.03,2,3,6,62.4,57.0,5165.363
2.03,1,6,7,62.8,59.0,12599.9625
0.41,2,1,7,62.3,57.0,817.1706666666666
0.55,2,2,3,61.1,57.0,2397.63
0.4,2,1,5,61.3,57.0,1035.8508333333332
0.55,2,2,5,61.5,57.0,1802.73
1.0,1,3,7,58.2,59.0,3821.305
0.3,2,1,3,61.9,55.0,913.0283333333333
0.53,2,3,4,61.4,57.0,1842.371
0.34,2,4,2,62.1,55.0,901.6046428571427
0.28,2,3,3,61.8,56.0,764.574
0.71,1,6,7,60.3,58.0,1902.85
0.31,2,2,4,61.6,57.0,777.7296666666667
0.38,1,7,5,60.5,60.0,671.6074761904762
0.51,2,2,4,61.5,53.0,1866.1954999999998
0.52,2,2,5,59.5,57.0,1786.53
0.9,1,5,6,62.7,58.0,3483.48
0.72,1,2,5,63.0,55.0,3028.2775
1.0,4,3,4,64.8,59.0,6227.1
0.32,1,5,2,61.4,58.0,741.85
1.53,3,5,6,60.4,60.0,10245.51
1.26,2,5,5,61.7,56.0,7273.04
0.38,2,3,3,62.7,56.0,1018.04
0.32,2,3,5,62.6,55.0,797.7375
0.53,1,4,5,59.9,60.0,1618.5
1.03,3,2,6,62.6,58.0,5475.1125
0.48,1,4,6,59.7,59.0,1057.11
1.4,2,7,6,62.1,57.0,6279.77
1.03,2,4,6,60.3,58.0,4991.110833333333
1.22,2,3,3,61.9,53.0,11881.8225
1.5,1,3,4,59.6,60.0,15386.22
0.31,2,2,2,61.7,56.0,911.3229523809523
0.75,3,6,6,63.7,56.0,2305.553
2.11,1,7,5,59.9,60.0,14421.5975
0.3,2,3,2,61.6,55.0,909.2033333333334
1.01,4,1,6,58.4,62.0,5355.11
1.51,1,5,5,62.9,59.0,10859.925
0.9,3,4,2,62.3,58.0,5279.84
0.55,2,4,2,61.2,56.0,2176.1293333333333
0.34,1,6,2,62.4,59.0,672.1415000000001
1.3,2,1,6,62.2,56.0,8183.27
2.48,2,6,7,62.3,57.0,17415.086666666666
0.35,3,2,4,59.7,59.0,766.01
0.48,1,5,6,61.9,58.0,1027.5
0.91,1,1,6,60.2,58.0,4422.81
1.53,1,1,6,61.6,58.0,12591.902857142859
0.71,4,6,4,63.3,56.0,2299.2255
1.01,4,1,7,64.0,59.0,4003.8
1.06,1,4,4,62.8,56.0,7059.52
0.38,2,3,5,61.2,57.0,921.9680000000002
0.37,4,6,5,64.0,56.0,513.9
1.11,2,4,7,60.7,59.0,4635.734
1.5,1,5,4,59.9,60.0,11048.911
0.56,2,3,3,61.9,56.0,2334.3725
1.04,2,5,7,62.0,57.0,4542.975333333333
1.47,1,5,7,59.3,59.0,7190.99
0.57,2,5,6,61.8,57.0,1284.09
0.3,2,3,2,61.6,58.0,846.4
1.01,4,4,4,63.8,57.0,6294.57969047619
0.41,2,2,4,61.8,55.0,1092.7890952380953
0.72,2,3,3,61.2,56.0,3844.1963333333338
0.31,3,4,6,63.0,56.0,552.4
1.64,3,7,6,62.6,59.0,7881.238333333334
0.72,1,7,8,62.9,59.0,1284.13
0.55,3,5,4,61.0,56.0,1661.54
0.69,4,2,5,58.7,64.0,2311.06
0.71,3,6,3,60.6,56.0,2458.6775
1.0,2,3,6,61.9,56.0,5700.053333333333
0.35,2,4,1,61.5,55.0,984.8333333333333
0.54,3,4,6,60.4,56.0,1315.795
0.41,4,1,5,63.8,55.0,851.164
0.3,2,1,3,60.7,58.0,816.6383333333333
0.51,2,2,6,61.7,55.0,1447.9691666666665
0.94,4,6,7,63.8,60.0,2886.0854999999997
0.35,2,2,5,62.1,56.0,788.6121666666666
0.3,5,4,3,64.4,58.0,716.81
0.29,2,3,1,61.9,56.0,766.13
0.3,2,1,4,62.2,56.0,757.685642857143
0.51,1,4,4,62.3,58.0,1687.79
0.78,1,1,5,63.0,58.0,3573.17
0.71,4,3,5,63.8,58.0,2719.305
1.57,1,5,4,62.8,60.0,11086.105
0.79,1,5,6,60.1,60.0,2552.54
0.65,3,5,7,62.0,56.0,1382.46
0.3,4,1,5,63.5,53.0,590.73
0.43,2,4,1,61.2,57.0,1432.99
0.8,1,2,6,61.5,58.0,3353.94
1.14,1,4,6,62.3,59.0,5587.465
0.53,2,2,5,62.5,57.0,1824.717333333333
0.27,3,2,6,61.2,57.0,534.56
0.7,1,4,3,60.6,60.0,2895.3866666666668
0.76,2,1,4,62.0,56.0,3843.015
0.55,2,4,5,61.2,55.0,1661.625857142857
0.43,2,4,2,61.4,55.0,1182.35
2.11,1,4,7,59.1,59.0,15575.535
1.01,2,4,5,61.9,56.0,6769.844285714285
1.51,3,7,5,62.8,59.0,7466.55
0.28,3,3,3,61.6,56.0,669.26
0.72,3,7,7,60.1,58.0,1841.16
0.7,1,5,6,60.9,62.0,2171.28
0.81,2,2,6,62.3,57.0,3251.9
1.17,2,7,6,62.3,55.0,4966.07
0.31,1,4,2,60.7,58.0,914.5601666666668
0.42,3,1,7,63.2,57.0,824.69
0.32,1,5,3,62.1,58.0,718.9239285714285
1.23,1,6,5,59.3,59.0,6036.137333333334
0.39,4,4,5,63.3,57.0,811.82
1.09,2,3,7,61.6,54.0,5044.84
0.32,2,2,7,62.0,55.0,452.635
0.32,2,2,5,61.8,55.0,853.28
0.51,2,4,4,59.7,57.0,1662.0
0.43,2,6,4,62.2,53.0,973.605
1.12,1,5,6,62.2,60.0,5233.6125
0.52,3,1,5,62.9,59.0,1717.1525
0.47,2,2,4,61.2,56.0,1598.0
0.4,2,5,2,62.0,54.0,1074.0613333333333
0.32,2,4,1,61.4,55.0,908.0831666666668
0.33,2,3,5,62.6,55.0,831.3275
2.02,3,5,7,62.3,58.0,14838.479166666668
1.26,3,6,4,61.8,61.0,6496.786666666666
2.0,1,5,7,62.8,57.0,13960.91
0.24,2,3,3,62.0,57.0,613.41
1.23,2,5,8,61.8,56.0,3874.623333333334
0.53,2,4,4,61.5,57.0,1770.885
0.24,3,2,3,60.8,58.0,515.19
0.74,5,2,6,66.0,56.0,2559.42
2.11,5,6,6,67.2,60.0,12305.65
0.32,2,3,5,62.4,56.0,663.8687857142857
0.38,3,3,4,60.4,60.0,937.0575
0.72,3,7,4,62.7,58.0,2064.21
0.7,3,3,3,60.5,60.0,3139.29
1.53,3,3,6,61.9,56.0,11633.556666666665
0.31,4,5,6,63.6,57.0,494.46716666666657
0.42,1,1,6,59.8,59.0,982.8505555555555
0.33,1,6,5,61.0,61.0,568.1158333333333
0.7,2,3,2,61.0,56.0,4312.38
2.21,1,7,7,60.6,62.0,12545.01
0.32,1,2,6,60.1,60.0,651.3228333333333
0.55,2,3,5,61.7,57.0,1844.095
0.5,2,3,1,60.6,58.0,2345.4716666666664
1.47,1,4,5,62.8,57.0,10888.396666666666
1.03,3,1,7,63.7,56.0,4722.29
0.71,1,5,6,62.4,59.0,2219.8
0.29,2,1,4,62.9,55.0,514.6993333333334
1.01,3,6,6,63.4,62.0,3881.54
1.52,1,4,4,58.8,61.0,13748.425
1.39,1,6,6,62.1,57.0,6868.39
0.71,2,7,4,61.9,55.0,2036.97
0.3,1,5,6,62.5,57.0,546.475
0.32,1,3,3,61.8,59.0,830.61
0.32,2,4,1,61.3,54.0,914.0738333333334
1.0,1,5,7,61.0,57.0,3654.9925
0.54,4,2,7,63.4,56.0,1173.4
0.35,4,3,7,63.8,56.0,519.1503333333332
0.72,2,4,2,61.7,54.8,3414.55
1.51,2,3,6,60.7,59.0,10739.858333333335
1.17,4,7,6,63.9,55.0,4725.38
0.3,3,5,6,59.4,63.0,505.8115
0.91,1,4,5,60.8,56.0,4361.38
0.51,1,2,5,61.5,60.0,1662.2045
1.34,3,5,6,62.4,58.0,7151.391666666667
0.5,4,1,5,64.0,56.0,1580.63
0.41,1,2,3,60.9,56.0,1217.55
0.3,2,2,5,62.3,57.0,694.8804999999999
0.55,2,4,7,61.8,55.0,1159.47
1.07,3,3,6,61.6,58.0,5081.168333333333
0.41,3,1,6,60.3,63.0,801.066
0.3,2,2,4,60.0,56.0,736.2013333333333
0.42,2,4,5,61.9,57.0,953.6030000000001
1.17,3,5,5,59.6,59.0,5883.77
0.56,2,4,5,61.9,55.0,1666.148
0.43,4,2,7,63.6,55.0,791.5233333333334
0.39,2,5,5,61.6,56.0,750.69
0.71,3,3,4,61.8,60.0,2893.955
2.04,2,4,6,59.0,57.0,17404.359285714287
0.7,1,4,8,62.3,56.0,1241.04
0.44,2,3,6,61.0,57.0,931.352
0.8,2,2,6,61.7,56.0,3629.06
1.26,3,3,4,62.5,58.0,10006.815
0.43,2,3,1,62.0,56.0,1481.88
0.73,3,4,2,60.2,61.0,3568.545
1.63,3,6,6,61.9,60.0,9594.545
0.91,1,3,7,61.7,58.0,3747.325
0.43,2,5,2,61.5,56.0,1015.1610000000001
2.05,1,6,6,61.2,57.0,15697.95
0.3,2,2,3,61.9,59.0,787.8733333333333
0.5,1,1,6,62.3,58.0,1639.66
0.31,4,1,4,61.7,61.0,656.16
1.05,3,4,7,63.5,57.0,4201.68
1.11,3,1,2,62.5,58.0,11881.377000000002
0.81,2,5,6,61.4,56.0,3025.781
1.19,1,6,4,59.9,61.0,6056.53
0.73,2,1,6,61.9,56.0,3001.84
1.16,2,6,7,62.8,57.0,4367.36
1.5,3,3,6,63.4,58.0,10971.94
0.27,2,6,5,62.1,56.0,417.96833333333336
2.26,2,7,5,61.1,57.0,15179.55
1.21,1,5,5,60.5,60.0,6854.574166666666
1.09,2,1,7,62.4,57.0,5111.404166666666
0.38,4,2,6,62.8,61.0,676.175
0.7,3,5,6,61.0,58.0,2136.48
0.51,2,3,5,62.3,56.0,1575.8
0.4,2,7,4,62.6,55.0,652.62
1.26,2,5,6,61.6,56.0,6834.75
0.71,2,1,6,60.6,56.0,3115.817380952381
1.51,3,7,3,62.9,58.0,8766.59857142857
0.53,2,5,4,61.7,56.0,1634.8
0.9,5,6,6,65.3,61.0,2877.9
0.7,3,1,5,63.3,56.0,2942.26
1.09,1,1,7,60.3,60.0,4955.19
1.01,2,2,7,61.9,56.0,4724.414000000001
1.06,2,3,6,62.1,57.0,5609.34
1.01,1,3,5,62.2,60.0,6335.813166666667
0.3,2,5,2,61.9,55.0,716.6080000000001
1.0,1,7,6,58.7,58.0,3821.9013333333337
0.26,3,4,2,61.4,56.0,555.4
0.71,3,5,2,62.7,57.0,2859.98
0.66,2,1,3,61.6,57.0,3489.72
0.41,2,1,4,61.2,57.0,1250.5867619047617
1.0,3,2,6,63.1,58.0,5141.803666666667
2.0,3,7,4,61.0,51.6,15194.94
0.35,2,5,1,61.9,55.0,897.7533333333333
1.7,1,6,5,60.5,61.0,11688.5175
0.34,2,4,2,61.9,54.0,900.6286666666667
0.53,3,2,3,63.1,60.0,2221.72
0.34,3,3,7,61.7,61.0,458.08
0.39,1,1,5,61.3,58.0,1010.4473333333334
0.53,3,4,4,63.1,56.0,1687.07
1.13,3,3,4,61.6,58.0,8461.93
1.0,4,4,5,63.1,58.0,5478.16
0.72,1,2,6,62.1,58.0,2408.3
0.3,2,3,5,62.8,55.0,735.3580000000001
2.09,1,5,7,61.4,60.0,12942.79
0.34,3,2,6,59.6,57.0,603.605
0.3,3,6,5,62.7,56.0,455.3358333333333
0.55,2,2,6,60.8,56.0,1581.625
1.15,3,5,4,62.5,56.0,6766.65
2.56,4,7,7,63.6,62.0,14163.52
0.5,2,4,6,62.2,56.0,1286.51
0.5,1,2,5,62.0,58.0,1688.7973333333334
0.34,2,2,6,63.0,55.0,742.9183333333333
0.21,1,1,5,59.1,62.0,385.18
0.31,2,1,4,61.9,53.0,761.0170476190476
0.58,2,2,4,62.6,56.0,2110.6625
0.32,3,4,1,62.9,55.0,932.65
0.51,2,4,3,62.0,57.0,1869.9091666666666
0.55,2,6,6,61.2,55.0,1144.2
0.3,1,4,2,62.4,59.0,921.3790476190476
1.22,1,5,4,58.9,59.0,6972.555
0.56,2,2,4,61.1,56.0,2085.739
1.13,2,6,7,62.0,55.0,4168.48
0.3,1,5,6,62.6,58.0,493.315
0.27,2,2,4,61.6,57.0,607.9558333333333
1.72,3,6,7,63.4,57.0,9022.26
2.01,3,6,5,62.7,58.0,16860.276
0.79,2,4,6,62.3,57.0,2863.15
1.0,4,1,7,63.5,59.0,4459.3975
0.51,1,3,7,62.9,59.0,1076.865
0.41,4,3,2,63.9,56.0,1130.83
1.02,1,4,1,61.8,59.0,8581.7925
0.74,2,3,4,62.0,57.0,3288.87
2.1,1,4,7,62.6,56.0,16460.04
1.02,2,4,1,62.5,57.0,8488.75
0.42,3,4,6,63.0,55.0,741.91
2.0,1,6,5,59.5,62.0,16038.97
0.75,4,2,6,63.4,57.0,2798.98
0.53,2,3,7,62.4,54.0,1215.2633333333333
0.9,3,4,6,61.3,60.0,3896.639
0.83,2,3,4,62.0,57.0,4029.238
1.02,5,3,6,61.8,50.0,5008.367142857143
1.72,1,6,5,58.3,61.0,10519.670666666669
0.7,3,6,2,58.8,61.0,2444.3466666666664
2.2,3,5,5,63.3,58.0,16981.01
1.2,1,4,6,62.2,58.0,6520.91
2.04,2,6,7,62.8,57.0,13518.14
0.41,1,2,4,61.9,59.0,1140.2266666666665
0.95,1,7,8,61.7,59.0,2169.49
0.9,2,5,2,61.9,57.0,4933.740000000001
1.67,3,6,5,60.7,60.0,12285.18
0.4,1,3,3,62.2,59.0,1088.9243333333332
1.01,2,4,5,62.1,59.0,6180.642
0.72,2,1,5,62.7,56.0,3274.93
0.42,3,5,6,61.5,54.0,720.14
0.76,2,2,7,61.5,55.0,2778.58
0.72,2,3,2,62.0,56.0,3763.563333333333
1.17,1,4,4,62.4,56.0,8196.493333333334
0.3,1,2,5,59.2,59.0,728.93
0.62,1,2,2,61.9,59.0,2872.862
1.01,3,2,5,59.9,57.0,6617.02
1.5,3,1,6,61.0,59.0,12207.39
0.8,1,7,4,61.6,60.0,2293.23
1.56,2,4,5,61.3,56.0,13955.39
1.06,3,5,4,62.2,59.0,5682.32
1.21,1,6,7,62.7,55.0,4927.561404761905
0.91,1,1,6,62.8,59.0,4530.875
0.3,4,5,6,63.9,55.0,498.02
0.41,2,5,6,61.7,56.0,806.1091666666666
0.77,3,4,4,61.1,54.0,3349.7833333333338
0.56,1,1,6,62.3,58.0,1726.5263333333332
0.35,2,3,3,61.3,55.0,844.4666666666667
0.36,2,5,5,62.1,55.0,674.2625
0.9,3,1,6,60.4,59.0,4760.025
0.41,4,2,6,63.6,56.0,815.6958571428571
1.13,2,2,5,62.0,54.0,8167.5125
0.4,2,3,2,62.2,56.0,1247.3273333333334
1.25,1,6,7,61.0,60.0,4947.761952380953
0.42,2,2,2,61.6,56.0,1393.2800714285713
0.76,1,3,7,59.3,59.0,2296.49
1.0,5,3,4,67.0,52.0,6109.47
0.32,1,5,4,61.6,59.0,679.5388333333333
0.39,2,4,2,62.3,57.0,1073.47
0.9,1,6,4,61.2,61.0,3745.78
1.51,1,2,7,58.8,62.0,8375.4
0.32,3,4,4,61.9,56.0,645.54
0.35,1,3,5,61.4,59.0,789.3138095238095
1.8,3,2,6,62.2,57.0,15162.68
0.27,2,1,3,62.6,56.0,786.86
0.4,3,7,4,63.4,58.0,739.54
0.61,1,1,4,62.4,57.0,2403.95
0.41,4,2,6,63.6,56.0,815.6958571428571
0.5,3,3,5,60.8,61.0,1475.43
2.6,1,7,7,58.3,61.0,16555.93
1.0,2,2,7,61.9,56.0,4651.861666666667
0.52,1,5,6,62.6,55.0,1191.08
0.9,4,2,7,63.7,63.0,3361.888333333334
2.28,2,4,7,61.6,57.0,16123.423333333332
0.32,1,4,1,59.4,59.0,996.3775000000002
0.9,2,2,6,59.1,59.0,3890.873166666667
1.03,2,5,6,62.0,56.0,4782.852333333334
0.35,2,3,5,61.4,54.0,776.7841269841268
0.41,3,2,2,60.0,61.0,1235.26
0.7,2,3,4,61.0,58.0,3029.4716666666664
0.51,3,1,3,63.1,58.0,2261.115
0.3,2,3,3,61.8,57.0,689.04
1.02,2,6,6,62.1,56.0,4688.93
0.91,3,1,6,60.2,60.0,4442.26
0.78,4,5,5,63.7,60.0,2691.47
0.32,2,5,4,61.6,56.0,616.4583333333334
0.4,3,7,1,62.7,60.0,858.8675
0.7,4,2,6,61.6,61.0,2495.06
1.22,3,3,6,63.1,58.0,6457.39
1.5,4,5,7,57.3,62.0,7259.73
0.32,3,4,5,62.3,55.0,568.46
0.71,2,4,6,61.1,57.0,2530.6953333333336
0.34,2,2,5,62.6,57.0,849.5158333333333
0.37,2,4,4,60.9,57.0,786.8266666666666
0.47,1,4,6,62.7,58.0,978.5766666666667
0.34,2,2,3,62.4,55.0,971.6
2.09,4,3,7,63.4,55.0,17359.843333333334
0.51,5,3,5,61.0,66.0,1590.65
0.5,3,2,4,60.0,60.0,1704.52
0.31,5,4,4,64.6,55.0,659.42
1.16,2,6,6,62.4,57.0,5034.55
1.01,3,5,6,63.5,62.0,4476.207333333334
1.22,5,4,7,64.7,61.0,4927.71
0.52,2,2,7,61.0,57.0,1167.7256666666667
0.45,1,1,3,59.8,59.0,1506.7766666666669
1.18,3,1,6,61.7,57.0,6760.562
0.52,2,4,3,61.3,56.0,1903.9305
2.01,1,4,7,61.2,57.2,15526.059166666666
0.24,3,3,2,61.8,58.0,542.12
0.28,3,2,5,62.7,58.0,500.6450000000001
1.27,2,4,4,59.6,57.0,10130.65
0.37,2,2,5,61.2,57.0,1005.875
0.31,4,4,4,63.3,56.0,664.4715000000001
2.07,2,7,3,62.7,54.0,16952.73
2.0,1,6,5,60.7,60.0,16557.522
0.58,2,4,3,61.6,56.0,2134.665
0.27,2,4,4,62.3,56.0,479.095
0.34,2,4,2,61.8,56.0,935.41
0.3,2,5,5,61.9,54.6,489.20666666666665
2.08,1,5,7,62.8,60.0,14079.646666666667
0.36,2,4,7,61.8,56.0,508.7075
1.04,3,2,6,59.6,59.0,5373.8125
0.71,1,3,4,61.8,59.0,2885.0316666666663
2.09,1,7,6,62.2,59.0,13823.31
0.23,3,2,3,61.2,60.0,507.65
1.01,4,4,5,57.5,62.0,5416.61
0.68,3,2,7,63.1,54.5,1678.59
1.51,4,4,5,64.2,54.0,11180.76
0.71,2,4,5,59.5,57.0,2760.67
0.55,2,3,5,61.1,57.0,1788.18
0.32,3,4,5,59.9,59.0,554.69
0.4,1,2,5,62.5,58.0,974.9839999999999
0.75,3,2,6,62.3,58.0,2807.3740000000003
0.75,2,4,6,62.2,57.0,2726.26
0.72,2,3,4,62.4,55.0,3172.1025
0.38,1,2,5,61.8,58.0,951.0970476190477
0.91,1,2,6,59.8,59.0,4109.938
0.4,1,2,3,60.8,59.0,1047.8705
1.14,4,4,7,63.7,58.0,4085.23
0.31,2,2,4,61.3,55.0,816.1
0.41,4,2,2,63.5,57.0,1146.43
0.4,3,3,4,60.4,58.0,954.6225
1.12,2,3,5,60.9,55.0,7873.25
0.56,3,3,6,63.3,56.0,1419.51
0.3,1,4,5,59.3,59.0,618.5803333333334
1.12,1,4,2,58.9,60.0,8833.143333333333
0.3,2,1,3,59.4,60.0,843.5745476190476
2.02,1,6,7,61.7,58.0,13581.038333333336
1.33,2,7,4,61.3,57.0,5861.6025
0.41,3,7,2,60.1,58.0,764.04
0.71,2,4,7,60.6,57.0,2155.74
0.76,1,7,4,61.1,58.0,2051.6933333333336
1.26,2,2,3,61.1,57.0,13551.35
1.01,4,3,4,61.8,57.0,6994.245
0.36,2,5,6,62.3,53.0,545.45
1.52,3,7,5,62.6,58.0,7580.91
0.28,2,3,1,62.4,55.0,690.2
1.5,3,2,5,61.7,60.0,13949.62
0.72,2,4,4,61.3,56.0,3409.63
0.55,2,5,6,62.2,54.0,1238.44
1.05,2,3,6,61.8,57.0,4966.53
0.4,3,5,6,62.9,56.0,705.09
1.2,1,6,5,61.8,55.0,5702.343333333332
0.62,3,1,6,62.4,58.0,1830.34
0.72,3,4,5,63.7,56.4,2551.11
0.46,2,4,2,61.5,55.0,1488.18
1.3,2,4,7,61.9,57.0,6443.276666666667
0.74,1,5,6,62.4,58.0,2386.5275
0.59,2,2,3,61.8,57.0,2563.805
1.01,2,1,7,61.6,57.0,5023.5325
0.26,3,2,3,62.9,56.0,604.07
0.71,2,2,4,61.9,54.0,3716.7826666666665
0.54,1,2,5,60.0,58.0,1817.3005000000003
0.37,3,4,7,63.3,55.0,550.915
0.7,2,5,5,61.2,57.0,2865.99
0.9,3,3,7,63.1,58.0,3453.59
2.1,2,5,5,62.5,57.0,17528.04
0.34,2,4,4,60.6,57.0,844.8107142857143
0.3,2,4,1,60.9,57.0,879.0228571428572
0.9,1,5,4,62.4,58.0,4299.656666666667
0.54,1,1,6,60.0,58.0,1693.232666666667
0.53,2,4,4,62.4,54.0,1800.0508333333335
1.32,1,5,7,59.4,54.0,5842.473333333333
0.55,1,2,7,61.9,58.0,1264.3613333333333
0.7,1,6,7,62.3,59.0,1844.82
1.05,3,5,6,63.2,59.0,4763.36
0.44,3,3,2,62.1,60.0,1333.8008333333332
0.4,1,2,7,61.4,59.0,756.349261904762
0.42,1,3,6,61.8,58.0,869.0191666666667
1.2,1,3,5,61.4,58.0,8739.61
0.3,2,5,2,62.6,56.0,697.0875
0.3,2,5,2,63.0,56.0,744.7425
0.9,2,6,6,60.8,57.0,3459.873333333333
0.9,1,6,5,62.6,62.0,3399.683333333334
1.24,1,5,7,59.9,60.0,5449.78
0.7,1,5,4,60.2,56.0,2806.62
0.3,1,2,6,62.5,60.0,650.7161666666667
0.9,1,3,6,62.6,60.0,4040.93
1.51,3,2,6,63.1,58.0,11418.93
0.31,2,4,1,61.6,55.0,900.3580357142858
1.22,1,2,8,60.9,57.0,3553.88
1.2,1,5,7,61.4,58.0,5259.605
0.41,2,4,4,61.9,57.0,944.8311666666667
0.73,2,4,6,61.7,57.0,2955.443333333333
0.78,3,4,6,63.3,56.0,2658.36
0.31,2,1,6,62.3,55.0,571.9314285714285
0.7,1,3,6,60.8,58.0,2360.14
0.31,2,2,6,60.1,57.0,608.4518333333333
0.52,2,4,7,61.6,55.0,1143.025
0.3,2,4,1,62.1,55.0,862.1649999999998
1.5,3,5,7,61.3,59.0,7222.85
2.14,5,7,8,69.4,57.0,5626.21
0.56,2,5,5,61.7,54.0,1551.64
0.51,2,2,5,62.9,57.0,1700.91
1.01,3,3,7,63.2,59.0,4224.766666666666
0.54,2,4,5,61.7,56.0,1564.23
0.38,2,2,5,61.5,56.0,878.933
0.33,1,2,6,60.3,60.0,697.062
0.31,2,1,5,62.2,54.0,753.465038961039
1.0,3,2,4,59.4,56.0,7233.94
2.01,3,5,6,60.1,60.0,17378.85
0.41,1,2,4,61.8,58.0,1139.0749999999998
0.7,4,4,2,58.5,62.0,2935.85
0.56,1,2,6,62.5,59.0,1576.1183333333333
0.34,2,2,2,62.2,56.0,1058.2833333333335
0.41,2,4,3,62.2,56.0,1050.1891666666668
1.03,2,2,3,61.7,56.0,10060.61
0.3,2,5,2,61.5,55.0,731.11
1.36,1,5,7,60.1,56.0,6417.535
0.52,3,2,7,60.7,56.0,1161.0533333333333
1.21,2,5,6,62.2,54.0,6288.505
0.81,2,3,3,62.2,53.9,4356.684166666666
1.02,1,3,6,61.4,58.0,5319.886666666667
0.8,3,5,5,59.1,59.0,2830.75
0.51,2,2,6,62.3,56.0,1388.8366666666666
1.32,2,4,3,62.3,57.0,12129.791666666664
0.27,3,4,2,61.0,56.0,577.82
0.33,2,3,6,60.6,56.0,665.0475
0.55,3,2,4,61.6,55.0,1917.59
0.56,2,4,5,61.7,56.0,1668.81
0.57,2,2,4,62.1,53.0,2016.7016666666668
0.3,2,3,4,62.3,56.0,628.9715833333333
0.79,3,6,6,61.8,60.0,2346.82
0.42,1,5,4,61.2,60.0,1033.1636666666666
0.61,1,1,7,60.8,57.0,1573.658333333333
0.92,3,2,4,61.3,57.0,6037.54
0.42,3,1,6,60.2,58.0,751.84
0.73,1,6,4,61.2,59.0,2380.8513333333335
0.53,1,5,7,62.5,60.0,1086.23
0.7,3,3,5,62.9,58.0,2508.0
0.51,3,4,6,59.7,58.0,1270.7258333333334
1.0,4,1,5,65.7,55.0,6144.67
0.9,2,2,7,61.7,56.0,3924.79
0.32,1,4,2,58.1,59.0,1023.2088095238095
0.33,1,4,3,61.3,59.0,776.8
0.87,2,2,6,61.5,57.0,4149.59
0.31,2,4,6,61.6,57.0,589.85
0.5,4,3,5,63.8,55.0,1498.49
0.32,2,4,5,60.3,57.0,579.6525
0.32,1,5,1,60.7,58.0,929.1943333333332
0.7,1,2,7,59.8,61.0,2252.23
0.71,3,3,4,62.2,55.0,2967.258333333333
0.53,2,2,3,62.4,56.0,2332.8725
0.75,3,1,6,59.7,62.0,3060.88
0.3,3,4,3,59.7,63.0,628.97
0.32,1,1,6,60.4,58.0,674.2913333333335
1.3,1,5,6,62.9,60.0,6785.32
0.54,3,4,6,63.2,58.0,1376.245
0.42,1,2,7,60.1,58.0,822.3405
0.3,2,2,5,62.3,57.0,694.8804999999999
1.06,2,4,7,62.2,57.0,4643.474666666667
0.75,3,3,7,58.6,60.0,2415.11
0.35,2,1,6,62.3,55.0,781.6395
0.71,3,4,6,57.5,61.0,2321.338333333333
1.25,1,5,7,60.5,61.0,5570.56
1.51,4,2,6,63.5,57.0,11254.12
0.7,4,5,5,61.4,56.0,2322.52
1.54,2,6,5,61.9,55.8,8937.256
0.41,3,4,6,63.4,57.0,915.74
2.2,1,7,7,60.9,60.0,13153.075
1.01,5,3,5,65.5,62.0,5459.32
1.5,2,3,5,62.4,55.0,14568.016666666668
0.31,4,5,4,63.6,55.0,561.521
1.15,1,6,6,62.2,59.0,4867.77
0.23,4,2,5,61.8,63.0,389.41
0.9,4,6,4,63.5,61.0,3642.0725
0.24,2,5,1,61.8,54.0,527.6966666666666
0.51,3,2,4,61.6,59.0,1748.1214285714284
0.72,2,4,3,62.4,57.0,3009.699238095238
2.03,3,1,7,62.4,59.0,16026.48
2.03,1,7,7,61.6,58.0,12011.369166666665
1.6,3,5,6,63.1,58.0,10057.69
1.04,1,2,7,61.6,58.0,4225.858333333334
1.2,3,4,6,62.9,57.0,6154.29
2.03,3,6,4,63.2,60.0,17208.7325
0.79,2,5,2,62.0,56.0,3664.27
